drug_name,toxtype,smiles,dose,dose_label,ID,predicted_activity_ppb,predicted_activity_cmax,ppb,cmax(ug/ml),cmax_free(ug/ml),molecular_weight,cmax_free(uM)
Resmetirom,,CC(C)c1cc(Oc2c(Cl)cc(-n3nc(C#N)c(=O)[nH]c3=O)cc2Cl)n[nH]c1=O,75,tensor([15]),PAIR_10,-1.4097130298614502,0.23562990128993988,0.9620318017480746,1.720401851575354,0.06532055857359263,435.2270000000001,0.1500838839814456
BAY2413555,,C[C@H](NC(=O)c1cn(-c2c(F)cc(F)cc2F)c2nc(N3C[C@@H](O)[C@H](O)C3)c(F)cc2c1=O)C(F)(F)C(F)(F)F,75,tensor([15]),PAIR_11,-1.2688782215118408,-0.38986629247665405,0.9471050312916548,0.40750571848094846,0.0215550022275215,584.3950000000003,0.03688430295865209
NVP-DFV890,,CC(C)(O)c1ncc([S@](N)(=O)=NC(=O)Nc2c3c(cc4c2CCC4)CCC3)s1,75,tensor([15]),PAIR_12,-1.2667601108551025,0.0590154305100441,0.9468415316008209,1.1455536423148787,0.06089587709456005,420.56000000000034,0.1447971207308351
AZD4144,,OC[C@@H](O)CNc1nnc(-c2ccc(C(F)(F)F)cc2O)c2ccccc12,75,tensor([15]),PAIR_13,-1.7332385778427124,-0.3456542193889618,0.9824999698694268,0.4511757828972517,0.007895589794886866,379.3380000000001,0.020814128283712322
JT001,Renal and urinary disorders,O=C(Nc1c2c(cc3c1CCC3)CCC2)NS(=O)(=O)c1cnn2c1OCCC2,75,tensor([15]),PAIR_14,-1.5466108322143555,0.6305814981460571,0.9725679358903673,4.271510695590654,0.11717635524642468,402.47600000000017,0.29113873931967277
sovleplenib,,CS(=O)(=O)N1CCC(c2ccc(-c3cc4nccnc4c(NC[C@@H]4CNCCO4)n3)cc2)CC1,75,tensor([15]),PAIR_15,-0.7442041635513306,-0.32301443815231323,0.8206035701403228,0.47531942365058333,0.08527060764587406,482.61000000000035,0.1766863671409088
STX-478,Off-target side effects hyperglycemia and rash,Cc1c([C@@H](NC(=O)Nc2cnc(N)nc2)C(F)(F)F)oc2c(F)cc(F)cc12,75,tensor([15]),PAIR_16,-1.7238274812698364,-0.3863636553287506,0.9820946798600666,0.41080559007834433,0.007355605605627004,401.2950000000001,0.0183296717019325
inavolisib,hyperglycemia and rash,C[C@H](Nc1ccc2c(c1)OCCn1cc(N3C(=O)OC[C@H]3C(F)F)nc1-2)C(N)=O,75,tensor([15]),PAIR_17,-0.38246846199035645,-0.1002415269613266,0.5860793954098785,0.7938866027099264,0.3286060225696903,407.37700000000007,0.8066386236083289
alpelisib,hyperglycemia and rash,Cc1nc(NC(=O)N2CCC[C@H]2C(N)=O)sc1-c1ccnc(C(C)(C)C(F)(F)F)c1,75,tensor([15]),PAIR_18,-0.8318260908126831,-0.23066584765911102,0.8535633439093527,0.5879415491202578,0.08609619442992558,441.4790000000001,0.19501764394212537
Duvelisib,"common severe side effects include neutropenia (30%), diarrhea (15%), anemia (13%), and colitis (12%)",C[C@H](Nc1ncnc2[nH]cnc12)c1cc2cccc(Cl)c2c(=O)n1-c1ccccc1,75,tensor([15]),PAIR_19,-1.244154691696167,0.46088898181915283,0.9439478257076344,2.8899410357513196,0.16198747863059265,416.8720000000002,0.38857845724968954
Idelalisib,has a higher rate of severe or potentially fatal liver toxicity,CC[C@H](Nc1ncnc2[nH]cnc12)c1nc2cccc(F)c2c(=O)n1-c1ccccc1,75,tensor([15]),PAIR_20,-1.4180078506469727,0.032898254692554474,0.9627690323744879,1.078693979189488,0.040160820617038705,415.43200000000013,0.09667242922316695
Leniolisib,,CCC(=O)N1CC[C@H](Nc2ncnc3c2CN(c2cnc(OC)c(C(F)(F)F)c2)CC3)C1,75,tensor([15]),PAIR_21,-1.0992273092269897,0.44223132729530334,0.9213470720147907,2.768415851625738,0.21774401261103102,450.4650000000002,0.4833760949486218
Copanlisib,increase blood pressure,COc1c(OCCCN2CCOCC2)ccc2c1N=C(NC(=O)c1cnc(N)nc1)N1CCN=C21,75,tensor([15]),PAIR_22,-0.6942349076271057,-0.874582052230835,0.7986060826822252,0.13348053779628855,0.026882168392477847,480.5290000000002,0.055942863786530746
Buparlisib,,Nc1cc(C(F)(F)F)c(-c2cc(N3CCOCC3)nc(N3CCOCC3)n2)cn1,75,tensor([15]),PAIR_23,-0.6649261116981506,-0.3970021605491638,0.7844758251046899,0.4008647233811557,0.08639603875136029,410.4000000000002,0.21051666362417212
GDC-0941,,CS(=O)(=O)N1CCN(Cc2cc3nc(-c4cccc5[nH]ncc45)nc(N4CCOCC4)c3s2)CC1,75,tensor([15]),PAIR_24,-1.179753303527832,-0.5311782360076904,0.9348279424749633,0.29432134805680377,0.019181527826404376,513.6490000000003,0.03734364872978311
pilaralisib,,COc1ccc(Cl)c(Nc2nc3ccccc3nc2NS(=O)(=O)c2cccc(NC(=O)C(C)(C)N)c2)c1,75,tensor([15]),PAIR_25,-1.7170230150222778,-0.6587684154510498,0.9817961254720462,0.21939745453335796,0.003993883734077697,541.0330000000002,0.0073819595737740495
RLY-2608,without hyperglycemia,N#Cc1c(-c2cc(NC(=O)c3cc(F)cc(C(F)(F)F)c3)c3c(c2)C(=O)N[C@H]3c2cc(F)ccc2Cl)ccc2ncnn12,75,tensor([15]),PAIR_26,-2.208570957183838,-0.7450342774391174,0.9948085360869673,0.1798728941749966,0.0009338036390422468,608.914,0.0015335558700280284
NVL-520,Off-target side effects,CCn1ncc2c1-c1cnc(N)c(c1)O[C@H](C)c1cc(F)ccc1-c1nn(C)nc1C2,75,tensor([15]),PAIR_27,-1.536749243736267,-0.664497435092926,0.9719149160621016,0.21652226668950766,0.006081046034398853,419.4640000000001,0.014497182200138395
Fenebrutinib,,C[C@H]1CN(C2COC2)CCN1c1ccc(Nc2cc(-c3ccnc(N4CCn5c(cc6c5CC(C)(C)C6)C4=O)c3CO)cn(C)c2=O)nc1,75,tensor([15]),PAIR_28,-1.3295763731002808,-0.6686681509017944,0.9541349739704789,0.21445286326820823,0.009835886155901708,664.8110000000003,0.014795011147381293
AZD4747,,C=CC(=O)N1CCN2Cc3cc(C#CC)c(-c4c(O)cccc4Cl)c(F)c3OC[C@H]2C1,75,tensor([15]),PAIR_29,-2.5066146850585938,-0.86656653881073,0.9978834050645484,0.13596698305789232,0.0002877870277289652,440.9020000000002,0.0006527233438019447
LY3499446,clinical trial was discontinued due to toxicity,C=CC(=O)N1CCN(c2ncnc3c(F)c(-c4ccc(F)c5sc(N)nc45)c(Cl)cc23)CC1,75,tensor([15]),PAIR_30,-1.9147119522094727,-0.047512561082839966,0.9888188897987343,0.8963702598919688,0.010022414656989248,486.93500000000023,0.020582654064688802
JDQ443,,C=CC(=O)N1CC2(CC(n3nc(-c4ccc5c(cnn5C)c4)c(-c4c(Cl)c(C)cc5[nH]ncc45)c3C)C2)C1,75,tensor([15]),PAIR_31,-2.0499725341796875,-0.4466992914676666,0.9920790059584172,0.357520302023188,0.002831916182070538,526.0440000000002,0.005383420744406431
ERAS-5024,"pseudo-allergic reactions,In vivo toxicologic",N#Cc1c(N)sc2c(F)ccc(-c3c(C(F)(F)F)cc4c(N5CC6CCC(C5)N6)nc(OC[C@@]56CCCN5C[C@H](F)C6)nc4c3F)c12,75,tensor([15]),PAIR_32,-1.6962459087371826,-1.0907025337219238,0.9808550115114716,0.08115167089428973,0.0015536478050960233,673.687,0.002306186411636299
MRTX-1133,,C#Cc1c(F)ccc2cc(O)cc(-c3ncc4c(N5CC6CCC(C5)N6)nc(OC[C@@]56CCCN5C[C@H](F)C6)nc4c3F)c12,75,tensor([15]),PAIR_33,-1.9122660160064697,-1.0180755853652954,0.9887500868715353,0.09592336702946334,0.001079129546071296,600.6450000000003,0.0017966178792319849
RMC-9805,,CO[C@@H](C)c1ncc(N2CCN(C3CC3)CC2)cc1-c1c2c3cc(ccc3n1CC(F)(F)F)N1CCO[C@@H](C[C@H](NC(=O)[C@H](C3CCCC3)N3CC[C@]4(CCN(C(=O)[C@H]5[C@@H](C6CC6)N5C)C4)C3)C(=O)N3CCC[C@H](N3)C(=O)OCC(C)(C)C2)C1,75,tensor([15]),PAIR_34,-1.923169493675232,-1.0946985483169556,0.989053831698349,0.08040840578665807,0.0008801639426082043,1168.4609999999989,0.0007532677107821358
TNO155,"Ph.1 trial shows a good safety,but the drug activity is not good",C[C@@H]1OCC2(CCN(c3cnc(Sc4ccnc(N)c4Cl)c(N)n3)CC2)[C@@H]1N,75,tensor([15]),PAIR_35,-0.9084967970848083,-0.9548315405845642,0.8774239820010344,0.11096051389079326,0.013601097947852341,421.9580000000003,0.03223329797717387
Deucravacitinib,,[2H]C([2H])([2H])NC(=O)c1nnc(NC(=O)C2CC2)cc1Nc1cccc(-c2ncn(C)n2)c1OC,75,tensor([15]),PAIR_36,-0.9285325407981873,-0.2998647391796112,0.8829955766466333,0.5013433524753068,0.05865938985841694,425.4673053340002,0.13787049938506596
Brepocitinib,,Cn1cc(Nc2nccc(N3CC4CCC(C3)N4C(=O)[C@@H]3CC3(F)F)n2)cn1,75,tensor([15]),PAIR_37,-1.082377314567566,-0.6149072051048279,0.9181958797945916,0.24271286397498545,0.019854912300008645,389.41,0.05098716596905227
MK-8666,Hepatobiliary disorders,Cc1cc(OCCCS(C)(=O)=O)cc(C)c1-c1cccc(COc2cc3c(cn2)[C@H]2[C@@H](C3)[C@@H]2C(=O)O)c1,75,tensor([15]),PAIR_38,-1.5826975107192993,-0.4404367506504059,0.9748350212449473,0.3627131068506711,0.009127667628076316,521.6350000000003,0.017498188633961125
PF-06939999,Blood and lymphatic system disorders,Cc1ncnc2c1ccn2[C@@H]1CC(Oc2cc(C(F)F)c(F)c3c2CNCC3)[C@@H](O)[C@H]1O,75,tensor([15]),PAIR_39,-0.9415963292121887,-0.7542590498924255,0.8864923805371931,0.17609253685380458,0.01998784466344194,448.44500000000016,0.0445714517130126
Tofacitinib,Cardiac disorders;Vascular disorders,C[C@@H]1CCN(C(=O)CC#N)C[C@@H]1N(C)c1ncnc2[nH]ccc12,75,tensor([15]),PAIR_40,-0.1712532937526703,-0.39687204360961914,0.32619145431999286,0.40098484258029965,0.2701870136187583,312.377,0.8649388835245818
Peficitinib,,NC(=O)c1cnc2[nH]ccc2c1N[C@@H]1[C@@H]2CC3C[C@H]1C[C@](O)(C3)C2,75,tensor([15]),PAIR_41,-0.4117456078529358,-0.7434585690498352,0.6131285773360668,0.18052669482937933,0.06984061925745969,326.40000000000015,0.21397248547015826
Baricitinib,Cardiac disorders;Vascular disorders,CCS(=O)(=O)N1CC(CC#N)(n2cc(-c3ncnc4[nH]ccc34)cn2)C1,75,tensor([15]),PAIR_42,-0.6502657532691956,0.12942124903202057,0.7770418778311645,1.3471664204236826,0.3003616953465762,371.4260000000001,0.8086717013525604
ruxolitinib,,N#CC[C@H](C1CCCC1)n1cc(-c2ncnc3[nH]ccc23)cn1,75,tensor([15]),PAIR_43,-1.0199061632156372,-0.4726620614528656,0.9053854904033272,0.3367735217874085,0.03186366160906007,306.37300000000005,0.10400283839979392
delgocitinib,,C[C@H]1CN(C(=O)CC#N)[C@]12CCN(c1ncnc3[nH]ccc13)C2,75,tensor([15]),PAIR_44,-0.11675674468278885,-0.569988489151001,0.23597223211786394,0.26916061432199084,0.20564618336221518,310.36100000000005,0.6626031729573469
momelotinib,,N#CCNC(=O)c1ccc(-c2ccnc(Nc3ccc(N4CCOCC4)cc3)n2)cc1,75,tensor([15]),PAIR_45,-1.005842924118042,-0.38924404978752136,0.9022386117829216,0.40808999758872266,0.039895444681777685,414.4690000000002,0.09625676391184301
Upadacitinib,Cardiac disorders;Vascular disorders,CC[C@@H]1CN(C(=O)NCC(F)(F)F)C[C@@H]1c1cnc2cnc3[nH]ccc3n12,75,tensor([15]),PAIR_46,-1.0579062700271606,-0.3979044258594513,0.9133961325637087,0.40003277432415324,0.034644385357740816,380.374,0.09107979346049103
Filgotinib,Cardiac disorders;Vascular disorders,O=C(Nc1nc2cccc(-c3ccc(CN4CCS(=O)(=O)CC4)cc3)n2n1)C1CC1,75,tensor([15]),PAIR_47,-0.6025903820991516,-0.2706020474433899,0.7510561872964546,0.5362878435127166,0.133505540470618,425.5140000000002,0.3137512290326944
Itacitinib,,N#CCC1(n2cc(-c3ncnc4[nH]ccc34)cn2)CN(C2CCN(C(=O)c3ccnc(C(F)(F)F)c3F)CC2)C1,75,tensor([15]),PAIR_48,-1.2946758270263672,-0.6021511554718018,0.9502132847254646,0.24994752720790347,0.012444066370674075,553.524,0.022481529925846167
Abrocitinib,,CCCS(=O)(=O)N[C@H]1C[C@@H](N(C)c2ncnc3[nH]ccc23)C1,75,tensor([15]),PAIR_49,-0.6125571727752686,-0.2872571349143982,0.756726947602312,0.5161107025372508,0.1255558259813522,323.4220000000001,0.38821052983826754
Fedratinib,,Cc1cnc(Nc2ccc(OCCN3CCCC3)cc2)nc1Nc1cccc(S(=O)(=O)NC(C)(C)C)c1,75,tensor([15]),PAIR_50,-1.4330648183822632,-0.7016716599464417,0.9640718185353653,0.19875970342624205,0.0071410746925550045,524.6910000000001,0.013610057524438198
Pacritinib,,C1=C/COCc2cc(ccc2OCCN2CCCC2)Nc2nccc(n2)-c2cccc(c2)COC/1,75,tensor([15]),PAIR_51,-1.8187557458877563,-1.2600947618484497,0.9858067685620754,0.054942097864775497,0.0007798059106798624,472.58900000000017,0.0016500720725193818
Ritlecitinib,,C=CC(=O)N1C[C@H](Nc2ncnc3[nH]ccc23)CC[C@@H]1C,75,tensor([15]),PAIR_52,-0.14992377161979675,-0.5753268599510193,0.2922221665816299,0.26587232907024105,0.18817854103523116,285.35100000000006,0.6594634013381103
Decernotinib,,CC[C@@](C)(Nc1ccnc(-c2c[nH]c3ncccc23)n1)C(=O)NCC(F)(F)F,75,tensor([15]),PAIR_53,-1.0195626020431519,-0.4014049470424652,0.9053098210704053,0.396821370738395,0.037575086598305676,392.38500000000005,0.09576076200238458
palbociclib,,CC(=O)c1c(C)c2cnc(Nc3ccc(N4CCNCC4)cn3)nc2n(C2CCCC2)c1=O,75,tensor([15]),PAIR_54,-0.5303713083267212,-1.5037028789520264,0.705837125872846,0.03135430084208977,0.009223271251956572,447.54300000000035,0.020608681739981555
ribociclib,,CN(C)C(=O)c1cc2cnc(Nc3ccc(N4CCNCC4)cn3)nc2n1C1CCCC1,75,tensor([15]),PAIR_55,-0.46826276183128357,-1.0978509187698364,0.6604581638393282,0.07982686636959604,0.027104560782085223,434.54800000000023,0.06237414688845699
abemaciclib,,CCN1CCN(Cc2ccc(Nc3ncc(F)c(-c4cc(F)c5nc(C)n(C(C)C)c5c4)n3)nc2)CC1,75,tensor([15]),PAIR_56,-1.491661548614502,-1.2510731220245361,0.9687329330248758,0.05609535205141702,0.0017539371295848243,506.6050000000003,0.0034621393977256904
Tagtociclib,,COCc1cc(C(=O)Nc2cc([C@H]3CC[C@@H](OC(=O)NC(C)C)C3)[nH]n2)n(C)n1,75,tensor([15]),PAIR_57,-1.3719780445098877,-0.4968332052230835,0.958494391304352,0.3185420676840551,0.013221282414397014,404.47100000000006,0.03268783772976805
Avotaciclib,,Nc1nccc(-c2ccc(O)c(-c3ccnc(N)n3)n2)n1,75,tensor([15]),PAIR_58,-0.2457931637763977,-0.3572823107242584,0.4326176502041151,0.43925598668920485,0.24922609388963102,281.279,0.8860458615454088
roniciclib,,C[C@@H](O)[C@@H](C)Oc1nc(Nc2ccc([S@](=N)(=O)C3CC3)cc2)ncc1C(F)(F)F,75,tensor([15]),PAIR_59,-1.2701219320297241,-0.5372977256774902,0.9472591550458727,0.29020325167655714,0.015305564701856896,430.45200000000017,0.035556960362263135
alvocidib,,CN1CC[C@H](c2c(O)cc(O)c3c(=O)cc(-c4ccccc4Cl)oc23)[C@H](O)C1,75,tensor([15]),PAIR_60,-1.2673883438110352,-1.520298957824707,0.9469198198761813,0.03017873573983046,0.0016018927289793243,401.8460000000001,0.003986334886945058
seliciclib,,CC[C@H](CO)Nc1nc(NCc2ccccc2)c2ncn(C(C)C)c2n1,75,tensor([15]),PAIR_61,-1.2759172916412354,-0.32840844988822937,0.947971539118062,0.46945238535270767,0.024424885067255844,354.4580000000001,0.06890769870409424
Dinaciclib,,CCc1cnn2c(NCc3ccc[n+]([O-])c3)cc(N3CCCC[C@H]3CCO)nc12,75,tensor([15]),PAIR_62,-1.24156653881073,-0.3723183572292328,0.9436068054682217,0.4243084129212674,0.023928106871339134,396.4950000000003,0.060349075956415886
Berotralstat (BCX7353),Cardiac disorders,N#Cc1cccc([C@@H](NCC2CC2)c2ccc(F)c(NC(=O)c3cc(C(F)(F)F)nn3-c3cccc(CN)c3)c2)c1,75,tensor([15]),PAIR_63,-1.8019622564315796,-1.449283242225647,0.985207723900427,0.035539945523646616,0.0005257166867495646,562.571,0.0009344894897702949
MORF-627,Carcinogenic toxicity,O=C(O)[C@H](c1cc(F)ccc1[C@H]1CCC2(CC2)CO1)N1CC[C@@H](OCCCCc2ccc3c(n2)NCCC3)C1,75,tensor([15]),PAIR_64,-1.7591444253921509,-0.25728827714920044,0.9835712940063855,0.5529829268829048,0.009084793925247643,537.6760000000003,0.01689640959471436
IAG933,Cardiac disorders,CNC(=O)c1cnc(OCCO)c(F)c1-c1c(Cl)c(F)cc2c1C[C@](c1ccccc1)([C@@H]1CCCN1)O2,75,tensor([15]),PAIR_65,-1.363966464996338,-0.7719079852104187,0.9577029799968707,0.1690799126490624,0.007151576447444747,529.9710000000003,0.013494278833077172
LMB763,,Cn1nc(C(=O)N(Cc2ccccc2)Cc2ccc(C(=O)O)cc2)c2c1-c1cc(Cl)ccc1OC2,75,tensor([15]),PAIR_66,-1.9888876676559448,0.4032651484012604,0.9907315590556772,2.5308426720322172,0.02345696584510266,487.94300000000027,0.048073168064922844
Emraclidine,,Cc1cc(C)c2c(n1)CN(C(=O)CC1CN(c3ccnc(C(F)(F)F)c3)C1)C2,75,tensor([15]),PAIR_67,-1.1617323160171509,-0.008388020098209381,0.9320243354897243,0.9808711927377693,0.06667537112533659,390.4090000000001,0.17078338646223976
YCT529,,Cc1ccc(C2=CC(C)(C)Oc3ccc(-c4ccc(-c5ccc(C(=O)O)cc5)[nH]4)cc32)cc1,75,tensor([15]),PAIR_68,-2.834343671798706,0.30147597193717957,0.9995351465840708,2.002054851518202,0.000930662036605798,435.52300000000014,0.0021368837847962055
JBJ-09-063,,CN1CCC(c2ccc(-c3ccc4c(c3)C(=O)N(C(C(=O)Nc3nccs3)c3cc(F)ccc3O)C4)cc2)CC1,75,tensor([15]),PAIR_69,-1.9896572828292847,-0.675268292427063,0.9907497414638744,0.2112183801071653,0.001953824623572927,556.6630000000001,0.0035098877122656377
Sertraline,Nervous system disorders(suicide),CN[C@H]1CC[C@@H](c2ccc(Cl)c(Cl)c2)c2ccccc21,75,tensor([15]),PAIR_70,-1.6741151809692383,-1.7725377082824707,0.979801807900406,0.01688349259616346,0.00034101602676938166,306.236,0.0011135726262404867
Escitalopram,Nervous system disorders(suicide),CN(C)CCC[C@@]1(c2ccc(F)cc2)OCc2cc(C#N)ccc21,75,tensor([15]),PAIR_71,-0.6114214062690735,-1.213993787765503,0.75608728627945,0.06109507640040998,0.014901865879788331,324.39900000000006,0.045936842837950576
Citalopram,Nervous system disorders(suicide),CN(C)CCCC1(c2ccc(F)cc2)OCc2cc(C#N)ccc21,75,tensor([15]),PAIR_72,-0.6583996415138245,-1.3069292306900024,0.7811973660144114,0.04932541743374073,0.010792531256941145,324.39900000000006,0.0332693111166839
Fluoxetine,Nervous system disorders(suicide),CNCCC(Oc1ccc(C(F)(F)F)cc1)c1ccccc1,75,tensor([15]),PAIR_73,-1.0006133317947388,-1.5720411539077759,0.9010421673567348,0.026789144578535082,0.0026509956858589093,309.33099999999996,0.008570093801975586
Paroxetine,Nervous system disorders(suicide),Fc1ccc([C@@H]2CCNC[C@H]2COc2ccc3c(c2)OCO3)cc1,75,tensor([15]),PAIR_74,-1.1509114503860474,-1.960940957069397,0.930284125909351,0.010941051012509691,0.000762764934807494,329.3710000000001,0.0023158229923323356
Fluvoxamine,Nervous system disorders(suicide),COCCCC/C(=N\OCCN)c1ccc(C(F)(F)F)cc1,75,tensor([15]),PAIR_75,-0.6121992468833923,-1.3864372968673706,0.7565255449809912,0.04107359373605493,0.010000370850558146,318.339,0.031414218335039525
Finasteride,Nervous system disorders(suicide),CC(C)(C)NC(=O)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4NC(=O)C=C[C@]4(C)[C@H]3CC[C@]12C,75,tensor([15]),PAIR_76,-0.8571253418922424,-0.5631363391876221,0.8619067533183485,0.2734410171106984,0.037760357828749355,372.55300000000017,0.10135566705609494
doxycycline,Nervous system disorders(suicide),C[C@H]1c2cccc(O)c2C(=O)C2=C(O)[C@]3(O)C(=O)C(C(N)=O)=C(O)[C@@H](N(C)C)[C@@H]3[C@@H](O)[C@@H]21,75,tensor([15]),PAIR_77,-0.9671797156333923,-0.039504118263721466,0.893043009502303,0.9130527770897845,0.09765737720308795,444.44000000000017,0.219731296019908
lumacaftor,Nervous system disorders(suicide),Cc1ccc(NC(=O)C2(c3ccc4c(c3)OC(F)(F)O4)CC2)nc1-c1cccc(C(=O)O)c1,75,tensor([15]),PAIR_78,-2.2256972789764404,-0.7193213701248169,0.9950479824927624,0.19084405241835917,0.0009450630887278879,452.41300000000024,0.0020889388428888813
clozapine,Nervous system disorders(suicide),CN1CCN(C2=Nc3cc(Cl)ccc3Nc3ccccc32)CC1,75,tensor([15]),PAIR_79,-1.1628822088241577,-0.8394485712051392,0.9322067252372773,0.14472762282066412,0.009811559499636975,326.83100000000013,0.030020284182458126
dextromethorphan,Nervous system disorders(suicide),COc1ccc2c(c1)[C@]13CCCC[C@@H]1[C@H](C2)N(C)CC3,75,tensor([15]),PAIR_80,-0.24859485030174255,-1.1269046068191528,0.4362725585271456,0.07466127345718394,0.04208860866312344,271.404,0.15507733365434348
piroxicam,Nervous system disorders(suicide),CN1C(C(=O)Nc2ccccn2)=C(O)c2ccccc2S1(=O)=O,75,tensor([15]),PAIR_81,-1.3307527303695679,0.8318867683410645,0.9542617464609018,6.790265699735256,0.3105748941723333,331.35300000000007,0.9372931410680853
formoterol,Nervous system disorders(suicide),COc1ccc(CC(C)NCC(O)c2ccc(O)c(NC=O)c2)cc1,75,tensor([15]),PAIR_82,-0.16943910717964172,-1.6584845781326294,0.32336666368893596,0.02195408907081449,0.014854868533655476,344.41100000000006,0.04313122558122555
venlafaxine,Nervous system disorders(suicide),COc1ccc(C(CN(C)C)C2(O)CCCCC2)cc1,75,tensor([15]),PAIR_83,-0.11078425496816635,-0.8860166072845459,0.22537875498554075,0.13001198609076897,0.10071004653243402,277.4079999999999,0.363039445626781
Bupropion,Nervous system disorders(suicide),CC(NC(C)(C)C)C(=O)c1cccc(Cl)c1,75,tensor([15]),PAIR_84,-0.357175350189209,-1.4706652164459229,0.5611970145194246,0.03383255399131239,0.014845825697820633,239.746,0.061923142399959254
quetiapine,Nervous system disorders(suicide),OCCOCCN1CCN(C2=Nc3ccccc3Sc3ccccc32)CC1,75,tensor([15]),PAIR_85,-1.6639841794967651,-0.9733043909072876,0.9793014707557343,0.10633974366318492,0.0022010762940401557,383.51700000000017,0.005739188338561667
alprazolam,Nervous system disorders(suicide),Cc1nnc2n1-c1ccc(Cl)cc1C(c1ccccc1)=NC2,75,tensor([15]),PAIR_86,-0.7870284914970398,-0.23750849068164825,0.8375430614102953,0.57875067336364,0.09402206260138708,308.77200000000005,0.30450320171967366
tiagabine,Nervous system disorders(suicide),Cc1ccsc1C(=CCCN1CCC[C@@H](C(=O)O)C1)c1sccc1C,75,tensor([15]),PAIR_87,-1.309956431388855,0.05623091012239456,0.9519691735077946,1.1382323119379567,0.054670238682513764,375.5590000000001,0.14557030635003754
topiramate,Nervous system disorders(suicide),CC1(C)O[C@@H]2[C@@H](CO[C@@]3(COS(N)(=O)=O)OC(C)(C)O[C@@H]23)O1,75,tensor([15]),PAIR_88,-0.05071844533085823,0.3187163174152374,0.11033255552103491,2.083129731395556,1.8532927046488374,339.3660000000001,5.461044137152328
vigabatrin,Nervous system disorders(suicide),C=CC(N)CCC(=O)O,75,tensor([15]),PAIR_89,-0.18494874238967896,1.0810073614120483,0.3471394965602526,12.050563662386717,7.867337059358518,129.159,60.91203136721807
Levetiracetam,Nervous system disorders(suicide),CC[C@@H](C(N)=O)N1CCCC1=O,75,tensor([15]),PAIR_90,-0.11142277717590332,-0.044528547674417496,0.22651827702716212,0.9025503777712971,0.6981062212683287,170.212,4.101392506217709
